date,datetime,cash_type,card,money,coffee_name,machine
10/02/2025,10/02/2025 14:01,card,ANON-0000-0000-1199,35.76,Latte,machine-1
10/02/2025,10/02/2025 14:07,card,ANON-0000-0000-1163,25.96,Americano,machine-1
10/02/2025,10/02/2025 14:11,card,ANON-0000-0000-1163,35.76,Cocoa,machine-1
10/02/2025,10/02/2025 14:15,card,ANON-0000-0000-1163,35.76,Cocoa,machine-1
10/02/2025,10/02/2025 15:01,card,ANON-0000-0000-1200,35.76,Cappuccino,machine-1
10/02/2025,10/02/2025 15:14,card,ANON-0000-0000-1166,30.86,Americano with Milk,machine-1
10/02/2025,10/02/2025 15:46,card,ANON-0000-0000-1191,35.76,Latte,machine-1
10/02/2025,10/02/2025 15:47,card,ANON-0000-0000-1165,35.76,Hot Chocolate,machine-1
10/02/2025,10/02/2025 16:20,card,ANON-0000-0000-1170,35.76,Cocoa,machine-1
10/02/2025,10/02/2025 17:12,card,ANON-0000-0000-0878,25.96,Americano,machine-1
10/02/2025,10/02/2025 18:27,card,ANON-0000-0000-1157,30.86,Americano with Milk,machine-1
10/02/2025,10/02/2025 19:14,card,ANON-0000-0000-1178,35.76,Latte,machine-1
10/02/2025,10/02/2025 19:14,card,ANON-0000-0000-1201,35.76,Latte,machine-1
11/02/2025,11/02/2025 10:38,card,ANON-0000-0000-1163,25.96,Americano,machine-1
11/02/2025,11/02/2025 11:19,card,ANON-0000-0000-1176,25.96,Americano,machine-1
11/02/2025,11/02/2025 11:20,card,ANON-0000-0000-1166,30.86,Americano with Milk,machine-1
11/02/2025,11/02/2025 11:21,card,ANON-0000-0000-1189,35.76,Cocoa,machine-1
11/02/2025,11/02/2025 15:56,card,ANON-0000-0000-1156,35.76,Hot Chocolate,machine-1
11/02/2025,11/02/2025 16:09,card,ANON-0000-0000-1194,30.86,Americano with Milk,machine-1
11/02/2025,11/02/2025 16:49,card,ANON-0000-0000-1202,21.06,Espresso,machine-1
11/02/2025,11/02/2025 17:35,card,ANON-0000-0000-1163,35.76,Latte,machine-1
11/02/2025,11/02/2025 17:36,card,ANON-0000-0000-1163,30.86,Americano with Milk,machine-1
11/02/2025,11/02/2025 17:44,card,ANON-0000-0000-1203,30.86,Americano with Milk,machine-1
11/02/2025,11/02/2025 17:50,card,ANON-0000-0000-1110,25.96,Americano,machine-1
11/02/2025,11/02/2025 17:54,card,ANON-0000-0000-1203,30.86,Americano with Milk,machine-1
11/02/2025,11/02/2025 19:04,card,ANON-0000-0000-1204,35.76,Latte,machine-1
11/02/2025,11/02/2025 19:05,card,ANON-0000-0000-1204,35.76,Cocoa,machine-1
12/02/2025,12/02/2025 07:16,card,ANON-0000-0000-1200,35.76,Cappuccino,machine-1
12/02/2025,12/02/2025 07:35,card,ANON-0000-0000-1163,25.96,Americano,machine-1
12/02/2025,12/02/2025 08:54,card,ANON-0000-0000-1163,35.76,Cocoa,machine-1
12/02/2025,12/02/2025 09:19,card,ANON-0000-0000-1153,30.86,Americano with Milk,machine-1
12/02/2025,12/02/2025 10:43,card,ANON-0000-0000-1188,25.96,Americano,machine-1
12/02/2025,12/02/2025 12:43,card,ANON-0000-0000-1205,25.96,Americano,machine-1
12/02/2025,12/02/2025 13:08,card,ANON-0000-0000-1206,25.96,Americano,machine-1
12/02/2025,12/02/2025 13:41,card,ANON-0000-0000-1160,35.76,Hot Chocolate,machine-1
12/02/2025,12/02/2025 15:41,card,ANON-0000-0000-1164,35.76,Hot Chocolate,machine-1
12/02/2025,12/02/2025 15:42,card,ANON-0000-0000-1191,35.76,Latte,machine-1
12/02/2025,12/02/2025 15:43,card,ANON-0000-0000-1165,35.76,Hot Chocolate,machine-1
12/02/2025,12/02/2025 16:12,card,ANON-0000-0000-1160,25.96,Americano,machine-1
12/02/2025,12/02/2025 16:26,card,ANON-0000-0000-1160,25.96,Americano,machine-1
12/02/2025,12/02/2025 17:05,card,ANON-0000-0000-1200,35.76,Cappuccino,machine-1
12/02/2025,12/02/2025 17:42,card,ANON-0000-0000-1110,25.96,Americano,machine-1
12/02/2025,12/02/2025 20:05,card,ANON-0000-0000-0507,35.76,Latte,machine-1
12/02/2025,12/02/2025 20:23,card,ANON-0000-0000-1178,35.76,Cocoa,machine-1
12/02/2025,12/02/2025 21:17,card,ANON-0000-0000-1158,35.76,Cappuccino,machine-1
13/02/2025,13/02/2025 07:38,card,ANON-0000-0000-1153,30.86,Americano with Milk,machine-1
13/02/2025,13/02/2025 08:45,card,ANON-0000-0000-1152,25.96,Americano,machine-1
13/02/2025,13/02/2025 09:17,card,ANON-0000-0000-1207,21.06,Espresso,machine-1
13/02/2025,13/02/2025 09:36,card,ANON-0000-0000-1168,35.76,Cocoa,machine-1
13/02/2025,13/02/2025 10:29,card,ANON-0000-0000-1156,30.86,Americano with Milk,machine-1
13/02/2025,13/02/2025 10:59,card,ANON-0000-0000-1157,30.86,Americano with Milk,machine-1
13/02/2025,13/02/2025 16:30,card,ANON-0000-0000-1163,25.96,Americano,machine-1
13/02/2025,13/02/2025 16:31,card,ANON-0000-0000-1163,25.96,Americano,machine-1
13/02/2025,13/02/2025 17:16,card,ANON-0000-0000-1178,30.86,Americano with Milk,machine-1
13/02/2025,13/02/2025 17:17,card,ANON-0000-0000-1179,30.86,Americano with Milk,machine-1
13/02/2025,13/02/2025 18:01,card,ANON-0000-0000-1208,35.76,Latte,machine-1
13/02/2025,13/02/2025 18:15,card,ANON-0000-0000-0046,35.76,Cappuccino,machine-1
13/02/2025,13/02/2025 19:06,card,ANON-0000-0000-1209,35.76,Latte,machine-1
14/02/2025,14/02/2025 11:38,card,ANON-0000-0000-1163,25.96,Americano,machine-1
14/02/2025,14/02/2025 14:07,card,ANON-0000-0000-1210,35.76,Hot Chocolate,machine-1
14/02/2025,14/02/2025 14:46,card,ANON-0000-0000-1198,25.96,Americano,machine-1
14/02/2025,14/02/2025 14:46,card,ANON-0000-0000-1198,21.06,Espresso,machine-1
14/02/2025,14/02/2025 14:58,card,ANON-0000-0000-1211,30.86,Americano with Milk,machine-1
14/02/2025,14/02/2025 15:00,card,ANON-0000-0000-1200,35.76,Cappuccino,machine-1
14/02/2025,14/02/2025 15:36,card,ANON-0000-0000-0507,35.76,Cappuccino,machine-1
14/02/2025,14/02/2025 15:38,card,ANON-0000-0000-0507,35.76,Latte,machine-1
14/02/2025,14/02/2025 15:53,card,ANON-0000-0000-1212,35.76,Hot Chocolate,machine-1
14/02/2025,14/02/2025 15:54,card,ANON-0000-0000-1212,35.76,Cappuccino,machine-1
14/02/2025,14/02/2025 17:03,card,ANON-0000-0000-1160,25.96,Americano,machine-1
14/02/2025,14/02/2025 17:04,card,ANON-0000-0000-1160,35.76,Cocoa,machine-1
14/02/2025,14/02/2025 17:09,card,ANON-0000-0000-1202,21.06,Espresso,machine-1
14/02/2025,14/02/2025 17:25,card,ANON-0000-0000-1213,30.86,Americano with Milk,machine-1
14/02/2025,14/02/2025 21:18,card,ANON-0000-0000-1214,25.96,Americano,machine-1
15/02/2025,15/02/2025 09:22,card,ANON-0000-0000-1200,35.76,Cappuccino,machine-1
15/02/2025,15/02/2025 12:41,card,ANON-0000-0000-1163,35.76,Cappuccino,machine-1
15/02/2025,15/02/2025 12:44,card,ANON-0000-0000-1163,25.96,Americano,machine-1
15/02/2025,15/02/2025 13:02,card,ANON-0000-0000-0878,30.86,Americano with Milk,machine-1
15/02/2025,15/02/2025 13:32,card,ANON-0000-0000-1200,30.86,Americano with Milk,machine-1
15/02/2025,15/02/2025 14:01,card,ANON-0000-0000-1184,35.76,Cappuccino,machine-1
15/02/2025,15/02/2025 14:11,card,ANON-0000-0000-1215,25.96,Americano,machine-1
15/02/2025,15/02/2025 15:40,card,ANON-0000-0000-1201,35.76,Hot Chocolate,machine-1
15/02/2025,15/02/2025 15:40,card,ANON-0000-0000-1179,35.76,Hot Chocolate,machine-1
16/02/2025,16/02/2025 10:46,card,ANON-0000-0000-1216,25.96,Americano,machine-1
16/02/2025,16/02/2025 10:50,card,ANON-0000-0000-1169,25.96,Americano,machine-1
16/02/2025,16/02/2025 10:51,card,ANON-0000-0000-1169,30.86,Americano with Milk,machine-1
16/02/2025,16/02/2025 11:04,card,ANON-0000-0000-1156,35.76,Hot Chocolate,machine-1
16/02/2025,16/02/2025 11:32,card,ANON-0000-0000-1160,25.96,Americano,machine-1
16/02/2025,16/02/2025 14:15,card,ANON-0000-0000-1196,35.76,Hot Chocolate,machine-1
16/02/2025,16/02/2025 14:16,card,ANON-0000-0000-1196,35.76,Latte,machine-1
16/02/2025,16/02/2025 17:12,card,ANON-0000-0000-1163,35.76,Hot Chocolate,machine-1
16/02/2025,16/02/2025 17:13,card,ANON-0000-0000-1163,30.86,Americano with Milk,machine-1
16/02/2025,16/02/2025 17:44,card,ANON-0000-0000-1217,30.86,Americano with Milk,machine-1
17/02/2025,17/02/2025 06:50,card,ANON-0000-0000-1200,35.76,Cappuccino,machine-1
17/02/2025,17/02/2025 08:53,card,ANON-0000-0000-1163,25.96,Americano,machine-1
17/02/2025,17/02/2025 09:00,card,ANON-0000-0000-1160,25.96,Americano,machine-1
17/02/2025,17/02/2025 09:28,card,ANON-0000-0000-1218,30.86,Americano with Milk,machine-1
17/02/2025,17/02/2025 09:56,card,ANON-0000-0000-1210,35.76,Hot Chocolate,machine-1
17/02/2025,17/02/2025 10:20,card,ANON-0000-0000-1219,30.86,Americano with Milk,machine-1
17/02/2025,17/02/2025 10:44,card,ANON-0000-0000-1160,25.96,Americano,machine-1
17/02/2025,17/02/2025 11:53,card,ANON-0000-0000-1203,30.86,Americano with Milk,machine-1
17/02/2025,17/02/2025 11:55,card,ANON-0000-0000-1202,21.06,Espresso,machine-1
17/02/2025,17/02/2025 12:48,card,ANON-0000-0000-1220,35.76,Cappuccino,machine-1
17/02/2025,17/02/2025 14:23,card,ANON-0000-0000-1221,35.76,Latte,machine-1
17/02/2025,17/02/2025 15:05,card,ANON-0000-0000-1194,30.86,Americano with Milk,machine-1
17/02/2025,17/02/2025 15:33,card,ANON-0000-0000-1191,35.76,Latte,machine-1
17/02/2025,17/02/2025 16:19,card,ANON-0000-0000-1218,21.06,Espresso,machine-1
17/02/2025,17/02/2025 16:22,card,ANON-0000-0000-1170,25.96,Americano,machine-1
17/02/2025,17/02/2025 17:31,card,ANON-0000-0000-1222,30.86,Americano with Milk,machine-1
17/02/2025,17/02/2025 18:23,card,ANON-0000-0000-1206,25.96,Americano,machine-1
17/02/2025,17/02/2025 19:13,card,ANON-0000-0000-1223,25.96,Americano,machine-1
17/02/2025,17/02/2025 19:15,card,ANON-0000-0000-1223,25.96,Americano,machine-1
17/02/2025,17/02/2025 20:18,card,ANON-0000-0000-1192,35.76,Latte,machine-1
18/02/2025,18/02/2025 08:53,card,ANON-0000-0000-1163,25.96,Americano,machine-1
18/02/2025,18/02/2025 08:54,card,ANON-0000-0000-1163,25.96,Americano,machine-1
18/02/2025,18/02/2025 11:07,card,ANON-0000-0000-1110,25.96,Americano,machine-1
18/02/2025,18/02/2025 11:30,card,ANON-0000-0000-1198,25.96,Americano,machine-1
18/02/2025,18/02/2025 11:38,card,ANON-0000-0000-1203,30.86,Americano with Milk,machine-1
18/02/2025,18/02/2025 12:15,card,ANON-0000-0000-1218,30.86,Americano with Milk,machine-1
18/02/2025,18/02/2025 13:04,card,ANON-0000-0000-1224,35.76,Cocoa,machine-1
18/02/2025,18/02/2025 13:25,card,ANON-0000-0000-1215,25.96,Americano,machine-1
18/02/2025,18/02/2025 13:27,card,ANON-0000-0000-1222,30.86,Americano with Milk,machine-1
18/02/2025,18/02/2025 17:05,card,ANON-0000-0000-1210,35.76,Hot Chocolate,machine-1
18/02/2025,18/02/2025 17:08,card,ANON-0000-0000-1225,30.86,Americano with Milk,machine-1
18/02/2025,18/02/2025 17:09,card,ANON-0000-0000-1225,21.06,Espresso,machine-1
18/02/2025,18/02/2025 17:10,card,ANON-0000-0000-1225,35.76,Cocoa,machine-1
18/02/2025,18/02/2025 17:11,card,ANON-0000-0000-1225,35.76,Cocoa,machine-1
18/02/2025,18/02/2025 19:36,card,ANON-0000-0000-1226,35.76,Cocoa,machine-1
18/02/2025,18/02/2025 20:06,card,ANON-0000-0000-1185,35.76,Cocoa,machine-1
18/02/2025,18/02/2025 20:58,card,ANON-0000-0000-1212,35.76,Hot Chocolate,machine-1
18/02/2025,18/02/2025 21:02,card,ANON-0000-0000-1222,30.86,Americano with Milk,machine-1
19/02/2025,19/02/2025 08:08,card,ANON-0000-0000-1161,35.76,Cappuccino,machine-1
19/02/2025,19/02/2025 08:09,card,ANON-0000-0000-1152,25.96,Americano,machine-1
19/02/2025,19/02/2025 08:47,card,ANON-0000-0000-1170,25.96,Americano,machine-1
19/02/2025,19/02/2025 09:24,card,ANON-0000-0000-1220,35.76,Cappuccino,machine-1
19/02/2025,19/02/2025 10:09,card,ANON-0000-0000-1167,25.96,Americano,machine-1
19/02/2025,19/02/2025 10:19,card,ANON-0000-0000-1227,35.76,Hot Chocolate,machine-1
19/02/2025,19/02/2025 10:40,card,ANON-0000-0000-1207,30.86,Americano with Milk,machine-1
19/02/2025,19/02/2025 12:45,card,ANON-0000-0000-1198,25.96,Americano,machine-1
19/02/2025,19/02/2025 12:46,card,ANON-0000-0000-1168,35.76,Cocoa,machine-1
19/02/2025,19/02/2025 13:06,card,ANON-0000-0000-1171,25.96,Americano,machine-1
19/02/2025,19/02/2025 15:50,card,ANON-0000-0000-1158,35.76,Cappuccino,machine-1
19/02/2025,19/02/2025 17:04,card,ANON-0000-0000-1110,25.96,Americano,machine-1
19/02/2025,19/02/2025 17:34,card,ANON-0000-0000-1158,35.76,Cappuccino,machine-1
19/02/2025,19/02/2025 17:57,card,ANON-0000-0000-1217,30.86,Americano with Milk,machine-1
19/02/2025,19/02/2025 18:35,card,ANON-0000-0000-1228,35.76,Cappuccino,machine-1
19/02/2025,19/02/2025 19:01,card,ANON-0000-0000-1229,35.76,Latte,machine-1
19/02/2025,19/02/2025 19:11,card,ANON-0000-0000-1179,35.76,Cocoa,machine-1
19/02/2025,19/02/2025 19:12,card,ANON-0000-0000-1179,35.76,Hot Chocolate,machine-1
19/02/2025,19/02/2025 19:26,card,ANON-0000-0000-1191,35.76,Latte,machine-1
19/02/2025,19/02/2025 20:05,card,ANON-0000-0000-1182,35.76,Cocoa,machine-1
20/02/2025,20/02/2025 07:56,card,ANON-0000-0000-1161,35.76,Cappuccino,machine-1
20/02/2025,20/02/2025 09:17,card,ANON-0000-0000-1167,25.96,Americano,machine-1
20/02/2025,20/02/2025 10:16,card,ANON-0000-0000-1163,35.76,Cappuccino,machine-1
20/02/2025,20/02/2025 10:17,card,ANON-0000-0000-1163,25.96,Americano,machine-1
20/02/2025,20/02/2025 10:20,card,ANON-0000-0000-1167,25.96,Americano,machine-1
20/02/2025,20/02/2025 10:24,card,ANON-0000-0000-1198,25.96,Americano,machine-1
20/02/2025,20/02/2025 13:02,card,ANON-0000-0000-1203,30.86,Americano with Milk,machine-1
20/02/2025,20/02/2025 14:20,card,ANON-0000-0000-1196,35.76,Latte,machine-1
20/02/2025,20/02/2025 14:38,card,ANON-0000-0000-1163,25.96,Americano,machine-1
20/02/2025,20/02/2025 14:38,card,ANON-0000-0000-1163,25.96,Americano,machine-1
20/02/2025,20/02/2025 15:19,card,ANON-0000-0000-1230,21.06,Espresso,machine-1
20/02/2025,20/02/2025 16:05,card,ANON-0000-0000-1156,35.76,Cappuccino,machine-1
20/02/2025,20/02/2025 16:59,card,ANON-0000-0000-1231,35.76,Cappuccino,machine-1
20/02/2025,20/02/2025 17:00,card,ANON-0000-0000-1231,35.76,Hot Chocolate,machine-1
20/02/2025,20/02/2025 17:07,card,ANON-0000-0000-1163,25.96,Americano,machine-1
20/02/2025,20/02/2025 18:57,card,ANON-0000-0000-1232,25.96,Americano,machine-1
20/02/2025,20/02/2025 19:01,card,ANON-0000-0000-1233,35.76,Hot Chocolate,machine-1
20/02/2025,20/02/2025 19:07,card,ANON-0000-0000-1234,35.76,Cocoa,machine-1
20/02/2025,20/02/2025 20:07,card,ANON-0000-0000-1169,35.76,Latte,machine-1
21/02/2025,21/02/2025 06:59,card,ANON-0000-0000-1163,25.96,Americano,machine-1
21/02/2025,21/02/2025 09:41,card,ANON-0000-0000-1235,35.76,Latte,machine-1
21/02/2025,21/02/2025 09:49,card,ANON-0000-0000-1236,35.76,Cappuccino,machine-1
21/02/2025,21/02/2025 09:51,card,ANON-0000-0000-1237,21.06,Espresso,machine-1
21/02/2025,21/02/2025 10:18,card,ANON-0000-0000-1232,25.96,Americano,machine-1
21/02/2025,21/02/2025 11:10,card,ANON-0000-0000-1163,30.86,Americano with Milk,machine-1
21/02/2025,21/02/2025 12:04,card,ANON-0000-0000-1110,25.96,Americano,machine-1
21/02/2025,21/02/2025 12:07,card,ANON-0000-0000-1238,25.96,Americano,machine-1
21/02/2025,21/02/2025 12:56,card,ANON-0000-0000-1198,25.96,Americano,machine-1
21/02/2025,21/02/2025 12:57,card,ANON-0000-0000-1167,25.96,Americano,machine-1
21/02/2025,21/02/2025 13:06,card,ANON-0000-0000-1203,25.96,Americano,machine-1
21/02/2025,21/02/2025 14:17,card,ANON-0000-0000-1203,25.96,Americano,machine-1
21/02/2025,21/02/2025 15:18,card,ANON-0000-0000-1161,35.76,Cappuccino,machine-1
21/02/2025,21/02/2025 15:45,card,ANON-0000-0000-1163,25.96,Americano,machine-1
21/02/2025,21/02/2025 15:46,card,ANON-0000-0000-1163,25.96,Americano,machine-1
21/02/2025,21/02/2025 15:52,card,ANON-0000-0000-1203,25.96,Americano,machine-1
21/02/2025,21/02/2025 16:10,card,ANON-0000-0000-1239,35.76,Cocoa,machine-1
21/02/2025,21/02/2025 16:46,card,ANON-0000-0000-1191,35.76,Latte,machine-1
21/02/2025,21/02/2025 16:48,card,ANON-0000-0000-1165,35.76,Hot Chocolate,machine-1
21/02/2025,21/02/2025 16:50,card,ANON-0000-0000-1165,35.76,Latte,machine-1
21/02/2025,21/02/2025 19:08,card,ANON-0000-0000-1178,35.76,Cocoa,machine-1
21/02/2025,21/02/2025 19:09,card,ANON-0000-0000-1178,35.76,Cocoa,machine-1
21/02/2025,21/02/2025 19:59,card,ANON-0000-0000-1184,35.76,Cappuccino,machine-1
22/02/2025,22/02/2025 10:52,card,ANON-0000-0000-1240,35.76,Hot Chocolate,machine-1
22/02/2025,22/02/2025 11:28,card,ANON-0000-0000-1241,25.96,Americano,machine-1
22/02/2025,22/02/2025 11:41,card,ANON-0000-0000-1190,25.96,Americano,machine-1
22/02/2025,22/02/2025 12:59,card,ANON-0000-0000-0095,21.06,Espresso,machine-1
22/02/2025,22/02/2025 15:03,card,ANON-0000-0000-1162,30.86,Americano with Milk,machine-1
23/02/2025,23/02/2025 10:33,card,ANON-0000-0000-1156,30.86,Americano with Milk,machine-1
23/02/2025,23/02/2025 12:52,card,ANON-0000-0000-1163,30.86,Americano with Milk,machine-1
23/02/2025,23/02/2025 12:54,card,ANON-0000-0000-1163,30.86,Americano with Milk,machine-1
23/02/2025,23/02/2025 13:50,card,ANON-0000-0000-1242,35.76,Cappuccino,machine-1
23/02/2025,23/02/2025 14:02,card,ANON-0000-0000-1156,35.76,Cocoa,machine-1
23/02/2025,23/02/2025 17:27,card,ANON-0000-0000-1243,25.96,Americano,machine-1
24/02/2025,24/02/2025 09:14,card,ANON-0000-0000-1220,30.86,Americano with Milk,machine-1
24/02/2025,24/02/2025 09:45,card,ANON-0000-0000-1244,35.76,Latte,machine-1
24/02/2025,24/02/2025 10:02,card,ANON-0000-0000-1163,25.96,Americano,machine-1
24/02/2025,24/02/2025 10:09,card,ANON-0000-0000-1245,30.86,Americano with Milk,machine-1
24/02/2025,24/02/2025 10:10,card,ANON-0000-0000-1245,30.86,Americano with Milk,machine-1
24/02/2025,24/02/2025 10:47,card,ANON-0000-0000-1244,35.76,Cocoa,machine-1
24/02/2025,24/02/2025 12:58,card,ANON-0000-0000-1191,35.76,Latte,machine-1
24/02/2025,24/02/2025 13:00,card,ANON-0000-0000-1191,35.76,Cocoa,machine-1
24/02/2025,24/02/2025 15:40,card,ANON-0000-0000-1163,30.86,Americano with Milk,machine-1
24/02/2025,24/02/2025 16:00,card,ANON-0000-0000-1246,35.76,Cocoa,machine-1
24/02/2025,24/02/2025 16:10,card,ANON-0000-0000-1184,35.76,Cappuccino,machine-1
24/02/2025,24/02/2025 16:28,card,ANON-0000-0000-1177,35.76,Latte,machine-1
24/02/2025,24/02/2025 16:59,card,ANON-0000-0000-1170,25.96,Americano,machine-1
24/02/2025,24/02/2025 17:00,card,ANON-0000-0000-1170,25.96,Americano,machine-1
24/02/2025,24/02/2025 17:37,card,ANON-0000-0000-1222,30.86,Americano with Milk,machine-1
24/02/2025,24/02/2025 18:07,card,ANON-0000-0000-1162,30.86,Americano with Milk,machine-1
24/02/2025,24/02/2025 18:21,card,ANON-0000-0000-1191,35.76,Latte,machine-1
24/02/2025,24/02/2025 19:04,card,ANON-0000-0000-0878,30.86,Americano with Milk,machine-1
24/02/2025,24/02/2025 19:24,card,ANON-0000-0000-1179,35.76,Hot Chocolate,machine-1
24/02/2025,24/02/2025 19:24,card,ANON-0000-0000-1247,35.76,Latte,machine-1
24/02/2025,24/02/2025 19:26,card,ANON-0000-0000-1179,35.76,Cocoa,machine-1
24/02/2025,24/02/2025 20:14,card,ANON-0000-0000-1156,35.76,Cocoa,machine-1
25/02/2025,25/02/2025 08:00,card,ANON-0000-0000-1153,30.86,Americano with Milk,machine-1
25/02/2025,25/02/2025 08:49,card,ANON-0000-0000-1152,25.96,Americano,machine-1
25/02/2025,25/02/2025 08:50,card,ANON-0000-0000-1152,30.86,Americano with Milk,machine-1
25/02/2025,25/02/2025 10:02,card,ANON-0000-0000-1237,21.06,Espresso,machine-1
25/02/2025,25/02/2025 11:03,card,ANON-0000-0000-1170,25.96,Americano,machine-1
25/02/2025,25/02/2025 11:04,card,ANON-0000-0000-1152,25.96,Americano,machine-1
25/02/2025,25/02/2025 12:20,card,ANON-0000-0000-1184,35.76,Cappuccino,machine-1
25/02/2025,25/02/2025 14:14,card,ANON-0000-0000-1161,35.76,Cappuccino,machine-1
25/02/2025,25/02/2025 16:49,card,ANON-0000-0000-0019,25.96,Americano,machine-1
25/02/2025,25/02/2025 16:50,card,ANON-0000-0000-0019,25.96,Americano,machine-1
25/02/2025,25/02/2025 18:19,card,ANON-0000-0000-1234,35.76,Cocoa,machine-1
25/02/2025,25/02/2025 19:32,card,ANON-0000-0000-1152,35.76,Cappuccino,machine-1
26/02/2025,26/02/2025 08:57,card,ANON-0000-0000-1170,25.96,Americano,machine-1
26/02/2025,26/02/2025 10:11,card,ANON-0000-0000-1248,30.86,Americano with Milk,machine-1
26/02/2025,26/02/2025 10:12,card,ANON-0000-0000-1248,30.86,Americano with Milk,machine-1
26/02/2025,26/02/2025 10:16,card,ANON-0000-0000-1155,35.76,Hot Chocolate,machine-1
26/02/2025,26/02/2025 13:13,card,ANON-0000-0000-1168,35.76,Cocoa,machine-1
26/02/2025,26/02/2025 13:31,card,ANON-0000-0000-1191,35.76,Latte,machine-1
26/02/2025,26/02/2025 15:01,card,ANON-0000-0000-1110,25.96,Americano,machine-1
26/02/2025,26/02/2025 15:14,card,ANON-0000-0000-1249,25.96,Americano,machine-1
26/02/2025,26/02/2025 15:17,card,ANON-0000-0000-1247,25.96,Cortado,machine-1
26/02/2025,26/02/2025 15:20,card,ANON-0000-0000-1250,35.76,Hot Chocolate,machine-1
26/02/2025,26/02/2025 15:20,card,ANON-0000-0000-1250,25.96,Americano,machine-1
26/02/2025,26/02/2025 15:28,card,ANON-0000-0000-1190,25.96,Americano,machine-1
26/02/2025,26/02/2025 16:20,card,ANON-0000-0000-1164,35.76,Latte,machine-1
26/02/2025,26/02/2025 16:55,card,ANON-0000-0000-1165,35.76,Hot Chocolate,machine-1
26/02/2025,26/02/2025 16:56,card,ANON-0000-0000-1191,35.76,Latte,machine-1
26/02/2025,26/02/2025 17:22,card,ANON-0000-0000-1166,30.86,Americano with Milk,machine-1
26/02/2025,26/02/2025 18:11,card,ANON-0000-0000-1163,35.76,Latte,machine-1
26/02/2025,26/02/2025 18:13,card,ANON-0000-0000-1163,35.76,Cappuccino,machine-1
27/02/2025,27/02/2025 07:19,card,ANON-0000-0000-1163,35.76,Cappuccino,machine-1
27/02/2025,27/02/2025 07:21,card,ANON-0000-0000-1161,35.76,Cappuccino,machine-1
27/02/2025,27/02/2025 10:52,card,ANON-0000-0000-1237,21.06,Espresso,machine-1
27/02/2025,27/02/2025 11:08,card,ANON-0000-0000-1168,35.76,Cocoa,machine-1
27/02/2025,27/02/2025 12:48,card,ANON-0000-0000-1251,35.76,Cocoa,machine-1
27/02/2025,27/02/2025 13:29,card,ANON-0000-0000-1252,30.86,Americano with Milk,machine-1
27/02/2025,27/02/2025 14:23,card,ANON-0000-0000-1163,25.96,Americano,machine-1
27/02/2025,27/02/2025 14:43,card,ANON-0000-0000-1253,35.76,Latte,machine-1
27/02/2025,27/02/2025 15:47,card,ANON-0000-0000-1170,25.96,Americano,machine-1
27/02/2025,27/02/2025 16:28,card,ANON-0000-0000-1170,25.96,Americano,machine-1
27/02/2025,27/02/2025 17:12,card,ANON-0000-0000-1190,25.96,Americano,machine-1
27/02/2025,27/02/2025 17:23,card,ANON-0000-0000-1170,25.96,Americano,machine-1
27/02/2025,27/02/2025 17:53,card,ANON-0000-0000-1254,35.76,Latte,machine-1
27/02/2025,27/02/2025 18:17,card,ANON-0000-0000-1208,35.76,Latte,machine-1
27/02/2025,27/02/2025 18:38,card,ANON-0000-0000-1184,35.76,Cappuccino,machine-1
27/02/2025,27/02/2025 18:40,card,ANON-0000-0000-1179,35.76,Cocoa,machine-1
27/02/2025,27/02/2025 18:40,card,ANON-0000-0000-1179,35.76,Cocoa,machine-1
27/02/2025,27/02/2025 19:14,card,ANON-0000-0000-1215,35.76,Latte,machine-1
27/02/2025,27/02/2025 20:02,card,ANON-0000-0000-0046,35.76,Cappuccino,machine-1
28/02/2025,28/02/2025 06:52,card,ANON-0000-0000-1163,30.86,Americano with Milk,machine-1
28/02/2025,28/02/2025 06:55,card,ANON-0000-0000-1163,30.86,Americano with Milk,machine-1
28/02/2025,28/02/2025 07:18,card,ANON-0000-0000-1161,35.76,Cappuccino,machine-1
28/02/2025,28/02/2025 08:09,card,ANON-0000-0000-1255,21.06,Espresso,machine-1
28/02/2025,28/02/2025 09:02,card,ANON-0000-0000-1162,30.86,Americano with Milk,machine-1
28/02/2025,28/02/2025 14:44,card,ANON-0000-0000-1110,25.96,Americano,machine-1
28/02/2025,28/02/2025 14:45,card,ANON-0000-0000-1110,25.96,Americano,machine-1
28/02/2025,28/02/2025 14:47,card,ANON-0000-0000-1163,25.96,Americano,machine-1
28/02/2025,28/02/2025 14:52,card,ANON-0000-0000-1191,35.76,Latte,machine-1
28/02/2025,28/02/2025 15:19,card,ANON-0000-0000-1110,25.96,Americano,machine-1
28/02/2025,28/02/2025 16:22,card,ANON-0000-0000-1156,35.76,Cocoa,machine-1
28/02/2025,28/02/2025 16:30,card,ANON-0000-0000-1170,25.96,Americano,machine-1
28/02/2025,28/02/2025 17:21,card,ANON-0000-0000-1191,35.76,Latte,machine-1
28/02/2025,28/02/2025 17:31,card,ANON-0000-0000-1256,30.86,Americano with Milk,machine-1
28/02/2025,28/02/2025 17:32,card,ANON-0000-0000-1170,25.96,Americano,machine-1
28/02/2025,28/02/2025 17:33,card,ANON-0000-0000-1190,25.96,Americano,machine-1
28/02/2025,28/02/2025 18:53,card,ANON-0000-0000-1257,35.76,Latte,machine-1
01/03/2025,01/03/2025 10:31,card,ANON-0000-0000-1184,35.76,Cappuccino,machine-1
